ID,LOSSAPPROVALID,REGISTNO,JIGOU,JIGOU_ID,BRAND_ID,BRAND_NAME,CATE_NAME,COMMON_NAME,COMMON_ID,POS_ID,POS_NAME,ORIGINALCODE,PARTSTANDARDCODE,CHANGFANGJIA,CHGCOMPSET,UNITPRICE,NEW_IS4S,DC,VERIFYFINALDATE,OPERATETIMEFORHIS
39845816,C2019210200340003939,RDDC320190000013828588,大连,2102,3742,东风日产,奇骏,后保险杠支架（右）,14954,14,后保险杠,852204CE0A,1066,43.0,1,38.7,1,59,2019-04-14,2019-04-18
39845817,C2019210200340003939,RDDC320190000013828588,大连,2102,3742,东风日产,奇骏,后保险杠,10848,14,后保险杠,850226FV0H,1001,1498.0,1,1348.2,1,59,2019-04-14,2019-04-18
39846010,C2019210200000001370,RDDG320190000013762938,大连,2102,3423,上汽通用凯迪拉克,凯迪拉克XT4,后叶子板轮眉（左）,15798,10,侧围组件,84567068,0A1093,240.0,1,240.0,1,59,2019-04-06,2019-04-06
39846011,C2019210200000001370,RDDG320190000013762938,大连,2102,3423,上汽通用凯迪拉克,凯迪拉克XT4,倒车镜玻璃,14795,18,后视镜组件,84022029,14,,1,364.0,1,59,2019-04-06,2019-04-06
39846012,C2019210200000001370,RDDG320190000013762938,大连,2102,3423,上汽通用凯迪拉克,凯迪拉克XT4,倒车镜支座（左）,11092,18,后视镜组件,84554093,68008,650.0,1,650.0,1,59,2019-04-06,2019-04-06
39845605,C2019210200340004297,RDDG320190000013887259,大连,2102,3255,长城,哈弗H6,后雾灯（右）,14451,52,后照灯,4116600XKZ36A,103010,247.0,1,247.0,1,59,2019-04-16,2019-04-16
39850832,C2019210200340003674,RDDG320190000013776495,大连,2102,3415,上汽名爵,名爵MG3,前转向节（左）,12250,38,前悬架组件,10091214,201000,361.0,3,165.0,0,59,2019-04-06,2019-04-06
39850833,C2019210200340003674,RDDG320190000013776495,大连,2102,3415,上汽名爵,名爵MG3,前大灯（左）,14542,54,前照灯,10038976,100000,500.0,3,328.0,0,59,2019-04-06,2019-04-06
39850834,C2019210200340003674,RDDG320190000013776495,大连,2102,3415,上汽名爵,名爵MG3,前叶子板（左）,13657,26,前叶子板组件,10059579,41000,500.0,3,350.0,0,59,2019-04-06,2019-04-06
39850835,C2019210200340003674,RDDG320190000013776495,大连,2102,3415,上汽名爵,名爵MG3,前保险杠,14812,20,前保险杠,10097535,0,694.0,3,300.0,0,59,2019-04-06,2019-04-06
39850836,C2019210200340003674,RDDG320190000013776495,大连,2102,3415,上汽名爵,名爵MG3,前稳定杆拉杆（左）,16027,38,前悬架组件,30003601,250014,80.0,3,57.0,0,59,2019-04-06,2019-04-06
39850837,C2019210200340003674,RDDG320190000013776495,大连,2102,3415,上汽名爵,名爵MG3,转向横拉杆（左）,12686,41,转向机构组件,10163486,220013,84.0,3,60.0,0,59,2019-04-06,2019-04-06
39850838,C2019210200340003674,RDDG320190000013776495,大连,2102,3415,上汽名爵,名爵MG3,前下摆臂（左）,14049,38,前悬架组件,10072310,201006,389.0,3,110.0,0,59,2019-04-06,2019-04-06
39850839,C2019210200340003674,RDDG320190000013776495,大连,2102,3415,上汽名爵,名爵MG3,前减震器（左）,14021,38,前悬架组件,30009866,201010,322.0,3,100.0,0,59,2019-04-06,2019-04-06
39851807,C2019210200340004327,RDDC320190000013894513,大连,2102,1644,三菱,欧蓝德,前保险杠加强件（中）,13506,20,前保险杠,6400H557,79,515.0,1,515.0,1,59,2019-04-18,2019-04-23
39851808,C2019210200340004327,RDDC320190000013894513,大连,2102,1644,三菱,欧蓝德,前牌照架,18583,20,前保险杠,6430A326,94,225.0,1,225.0,1,59,2019-04-18,2019-04-23
39851809,C2019210200340004327,RDDC320190000013894513,大连,2102,1644,三菱,欧蓝德,前保险杠下护板,11967,20,前保险杠,6405A226,27,596.0,1,596.0,1,59,2019-04-18,2019-04-23
39851810,C2019210200340004327,RDDC320190000013894513,大连,2102,1644,三菱,欧蓝德,前保险杠下护板,11967,20,前保险杠,6400H541,95,730.0,1,730.0,1,59,2019-04-18,2019-04-23
39851811,C2019210200340004327,RDDC320190000013894513,大连,2102,1644,三菱,欧蓝德,前保险杠电眼线束,11940,20,前保险杠,8518A080,52,201.0,1,201.0,1,59,2019-04-18,2019-04-23
39851812,C2019210200340004327,RDDC320190000013894513,大连,2102,1644,三菱,欧蓝德,前雾灯罩（右）,12319,54,前照灯,6400H594,101037,139.0,1,139.0,1,59,2019-04-18,2019-04-23
39851813,C2019210200340004327,RDDC320190000013894513,大连,2102,1644,三菱,欧蓝德,前雾灯罩（左）,14887,54,前照灯,6400H593,100037,139.0,1,139.0,1,59,2019-04-18,2019-04-23
39851814,C2019210200340004327,RDDC320190000013894513,大连,2102,1644,三菱,欧蓝德,前大灯喷嘴（右）,15679,54,前照灯,8264A310,101022,590.0,1,590.0,1,59,2019-04-18,2019-04-23
39851815,C2019210200340004327,RDDC320190000013894513,大连,2102,1644,三菱,欧蓝德,中网,12652,19,中网格栅,7450B115,10000,918.0,1,918.0,1,59,2019-04-18,2019-04-23
39851816,C2019210200340004327,RDDC320190000013894513,大连,2102,1644,三菱,欧蓝德,前叶子板前轮眉（左）,18316,26,前叶子板组件,7407A721,41008,264.0,1,264.0,1,59,2019-04-18,2019-04-23
39851817,C2019210200340004327,RDDC320190000013894513,大连,2102,1644,三菱,欧蓝德,引擎盖,12006,13,前仓盖组件,5900A458,20000,2704.0,1,2704.0,1,59,2019-04-18,2019-04-23
39851818,C2019210200340004327,RDDC320190000013894513,大连,2102,1644,三菱,欧蓝德,前保险杠支架（左）,14955,20,前保险杠,6400H555,70,67.0,1,67.0,1,59,2019-04-18,2019-04-23
39858756,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,工具箱,16236,27,后盖/门组件,6449002111C0,410008,399.0,1,359.1,,59,2019-04-05,2019-04-07
39858757,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,后地板（右）,13727,62,车身底板组件,5831302070,0A3018,137.0,1,123.3,,59,2019-04-05,2019-04-07
39858758,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,后保险杠,10848,14,后保险杠,521590Z916,1001,1048.0,1,943.2,,59,2019-04-05,2019-04-07
39858759,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,后叶子板（右）,13292,10,侧围组件,6163102220,0A0096,673.0,1,605.7,,59,2019-04-05,2019-04-07
39858760,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前雾灯（左）,14559,54,前照灯,8122048051,100035,592.0,1,532.8,,59,2019-04-05,2019-04-07
39858761,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前保险杠,14812,20,前保险杠,52119F2904,0,923.0,1,830.7,,59,2019-04-05,2019-04-07
39858762,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,后门（右）,14793,17,后门组件,6700302500,70001,1735.0,1,1561.5,,59,2019-04-05,2019-04-07
39858763,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,引擎盖锁支架,12028,13,前仓盖组件,5320902120,20024,268.0,1,241.2,,59,2019-04-05,2019-04-07
39858764,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前纵梁延伸件（左）,12000,25,前部骨架组件,5711402090,52023,192.0,1,172.8,,59,2019-04-05,2019-04-07
39858765,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前纵梁加固件（左）,13648,25,前部骨架组件,5703202030,52017,384.0,1,345.6,,59,2019-04-05,2019-04-07
39858766,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,中网,12652,19,中网格栅,5310002840,10000,728.0,1,655.2,,59,2019-04-05,2019-04-07
39858767,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,水箱框架（右）,16839,25,前部骨架组件,5328102030,50045,53.0,1,47.7,,59,2019-04-05,2019-04-07
39858768,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,水箱支架梁（下）,15944,46,冷却系组件,5321802030,50029,157.0,1,141.3,,59,2019-04-05,2019-04-07
39858769,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,水箱导流板（下）,17378,46,冷却系组件,165920T010,301057,92.0,1,82.8,,59,2019-04-05,2019-04-07
39858770,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前保险杠下护板,11967,20,前保险杠,5261802110,24,384.0,1,345.6,,59,2019-04-05,2019-04-07
39858771,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前大灯（右）,12280,54,前照灯,8111002K10,101000,3503.0,1,3152.7,,59,2019-04-05,2019-04-07
39858772,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前大灯（左）,14542,54,前照灯,8115002K10,100000,3503.0,1,3152.7,,59,2019-04-05,2019-04-07
39858773,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前保险杠电眼底座,14804,20,前保险杠,8934802290,57,34.0,1,30.6,,59,2019-04-05,2019-04-07
39858774,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,水箱框架（左）,16838,25,前部骨架组件,5320302220,50044,313.0,1,281.7,,59,2019-04-05,2019-04-07
39858775,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,水箱导流板（左）,17379,46,冷却系组件,165950T010,301058,26.0,1,23.4,,59,2019-04-05,2019-04-07
39858776,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前保险杠电眼,14803,20,前保险杠,8934102060A0,51,573.0,1,515.7,,59,2019-04-05,2019-04-07
39858777,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前保险杠泡沫内衬,11957,20,前保险杠,5261102360,58,242.0,1,217.8,,59,2019-04-05,2019-04-07
39858778,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前保险杠格栅,11941,20,前保险杠,5310202240,37,273.0,1,245.7,,59,2019-04-05,2019-04-07
39858779,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前雾灯框（左）,16023,54,前照灯,5204002200,100038,222.0,1,199.8,,59,2019-04-05,2019-04-07
39858780,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,前雾灯框（右）,16024,54,前照灯,5204002200,101038,222.0,1,199.8,,59,2019-04-05,2019-04-07
39858781,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,后门窗框外饰板（右）,13434,17,后门组件,7592302270,74009,113.0,1,101.7,,59,2019-04-05,2019-04-07
39858782,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,后门饰条（右）,15497,17,后门组件,7507502110A0,74000,692.0,1,622.8,,59,2019-04-05,2019-04-07
39858783,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,后门铰链（右下）,16221,17,后门组件,687700D021,72009,214.0,1,192.6,,59,2019-04-05,2019-04-07
39858784,C2019210200340003566,RDDC320190000013548512,大连,2102,3798,天津一汽丰田,卡罗拉双擎,后门铰链（右上）,16220,17,后门组件,687500P011,72008,169.0,1,152.1,,59,2019-04-05,2019-04-07
39858786,C2019210200050000050,RDDG320180000012915558,大连,2102,1916,黄海,黄海,前挡风玻璃,12032,21,前风挡/雨刮,6119K60-5300011,30000,3108.0,2,710.0,0,59,2019-04-09,2019-04-09
39860392,C2019210200340003970,RDDC320190000013842327,大连,2102,3742,东风日产,逍客,后叶子板轮眉（左）,15798,10,侧围组件,93829JE20C,0A1093,78.0,2,60.0,0,59,2019-04-09,2019-04-09
39862337,C2019210200000001797,RDDG320190000013971972,大连,2102,3798,天津一汽丰田,威驰,后保险杠,10848,14,后保险杠,521590D972,1001,479.0,2,220.0,,59,2019-04-28,2019-04-28
39861875,C2019210200340004517,RDDG320190000013930269,大连,2102,2603,长安福特,蒙迪欧,倒车镜（左）,11088,18,后视镜组件,AS7917683AD,68001,931.0,2,460.0,0,59,2019-04-23,2019-04-23
39868925,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,引擎盖铰链（右）,13340,13,前仓盖组件,20879203,20029,111.0,1,83.25,0,59,2019-04-04,2019-04-07
39868926,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,引擎盖撑杆（右）,13336,13,前仓盖组件,13343519,20026,36.0,1,27.0,0,59,2019-04-04,2019-04-07
39868927,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,前保险杠泡沫内衬,11957,20,前保险杠,13306797,58,103.0,1,77.25,0,59,2019-04-04,2019-04-07
39868928,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,前保险杠格栅（下）,11966,20,前保险杠,13294278,30,215.0,1,161.25,0,59,2019-04-04,2019-04-07
39868929,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,前保险杠,14812,20,前保险杠,13442650,0,1040.0,1,780.0,0,59,2019-04-04,2019-04-07
39868930,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,后保险杠拖车钩盖板,10871,14,后保险杠,13266588,1063,12.0,1,9.0,0,59,2019-04-04,2019-04-07
39868931,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,后保险杠反射器（左）,10855,14,后保险杠,9020273,1028,28.0,1,21.0,0,59,2019-04-04,2019-04-07
39868932,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,后保险杠格栅（左）,13345,14,后保险杠,13502346,1011,39.0,1,29.25,0,59,2019-04-04,2019-04-07
39868933,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,后保险杠格栅（右）,10851,14,后保险杠,13502347,1010,19.0,1,14.25,0,59,2019-04-04,2019-04-07
39868934,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,后保险杠支架,14957,14,后保险杠,13266742,1064,76.0,1,57.0,0,59,2019-04-04,2019-04-07
39868935,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,引擎盖锁总成,16894,13,前仓盖组件,13345630,20013,189.0,1,141.75,0,59,2019-04-04,2019-04-07
39868936,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,引擎盖隔热垫,12012,13,前仓盖组件,13272647,20001,100.0,1,75.0,0,59,2019-04-04,2019-04-07
39868937,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,引擎盖,12006,13,前仓盖组件,13352000,20000,2730.0,1,2047.5,0,59,2019-04-04,2019-04-07
39868938,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,空气滤清器进气管,11272,45,进气净化件,13306961,302042,44.0,1,33.0,0,59,2019-04-04,2019-04-07
39868939,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,空调管（空调泵-冷凝器）,14467,53,冷暖通风组件,13254572,120065,346.0,1,259.5,0,59,2019-04-04,2019-04-07
39868940,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,空调管,16357,53,冷暖通风组件,13254567,120069,398.0,1,298.5,0,59,2019-04-04,2019-04-07
39868941,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,冷凝器,11651,53,冷暖通风组件,39010911,120008,1040.0,1,780.0,0,59,2019-04-04,2019-04-07
39868942,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,水箱,11702,46,冷却系组件,13267657,301000,1177.0,1,882.75,0,59,2019-04-04,2019-04-07
39868943,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,水箱电子风扇罩,11722,46,冷却系组件,13289624,301032,278.0,1,208.5,0,59,2019-04-04,2019-04-07
39868944,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,水箱支架梁（上）,15945,46,冷却系组件,13312474,50031,242.0,1,181.5,0,59,2019-04-04,2019-04-07
39868945,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,燃油泵磁阀,12380,49,燃油供给组件,55567050,302009,530.0,1,397.5,0,59,2019-04-04,2019-04-07
39868946,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,蜗牛高音喇叭,16783,55,开关/电脑/电器,9076336,131048,156.0,1,117.0,0,59,2019-04-04,2019-04-07
39868947,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,后保险杠电眼,15253,14,后保险杠,13332755,1039,358.0,1,268.5,0,59,2019-04-04,2019-04-07
39868948,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,后保险杠支架（右上）,13381,14,后保险杠,13266740,1068,102.0,1,76.5,0,59,2019-04-04,2019-04-07
39868949,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,后保险杠骨架,10857,14,后保险杠,9004684,1055,650.0,1,487.5,0,59,2019-04-04,2019-04-07
39868950,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,后保险杠,10848,14,后保险杠,13444416,1001,1170.0,1,877.5,0,59,2019-04-04,2019-04-07
39869311,C2019210200340003920,RDDC320190000013831577,大连,2102,2390,华晨中华,中华V3,前挡风玻璃,12032,21,前风挡/雨刮,5418011,30000,418.0,1,313.5,0,59,2019-04-08,2019-04-08
39869405,C2019210200000001683,RDDG320190000013935980,大连,2102,1193,荣威,荣威RX5,前大灯（右）,12280,54,前照灯,10223922,101000,1666.0,3,845.0,,59,2019-04-25,2019-04-25
39869406,C2019210200000001683,RDDG320190000013935980,大连,2102,1193,荣威,荣威RX5,前雾灯罩（右）,12319,54,前照灯,10348979,101037,125.0,3,100.0,,59,2019-04-25,2019-04-25
39869407,C2019210200000001683,RDDG320190000013935980,大连,2102,1193,荣威,荣威RX5,前保险杠饰条（右）,13487,20,前保险杠,10224569,21,69.0,3,55.0,,59,2019-04-25,2019-04-25
39869408,C2019210200000001683,RDDG320190000013935980,大连,2102,1193,荣威,荣威RX5,前雾灯框（右）,16024,54,前照灯,10224563,101038,93.0,3,35.0,,59,2019-04-25,2019-04-25
39869409,C2019210200000001683,RDDG320190000013935980,大连,2102,1193,荣威,荣威RX5,中网支架,12665,19,中网格栅,10348993,10022,108.0,3,35.0,,59,2019-04-25,2019-04-25
39869410,C2019210200000001683,RDDG320190000013935980,大连,2102,1193,荣威,荣威RX5,中网,12652,19,中网格栅,10439685,10000,1041.0,3,375.0,,59,2019-04-25,2019-04-25
39867381,C2019210200340004121,RDDC320190000013865467,大连,2102,3621,一汽大众,捷达,前叶子板（左）,13657,26,前叶子板组件,L31G821101,41000,592.0,3,460.0,0,59,2019-04-14,2019-04-14
39867382,C2019210200340004121,RDDC320190000013865467,大连,2102,3621,一汽大众,捷达,前大灯（左）,14542,54,前照灯,L31G941015,100000,613.0,3,460.0,0,59,2019-04-14,2019-04-14
39867383,C2019210200340004121,RDDC320190000013865467,大连,2102,3621,一汽大众,捷达,前保险杠,14812,20,前保险杠,L31G807221GGRU,0,704.0,2,135.0,0,59,2019-04-14,2019-04-14
39868143,C2019210200000001377,RDDG320190000013798528,大连,2102,3806,斯巴鲁,斯巴鲁XV,前保险杠泡沫内衬,11957,20,前保险杠,57705AJ000,58,330.0,2,210.0,0,59,2019-04-04,2019-04-04
39868144,C2019210200000001377,RDDG320190000013798528,大连,2102,3806,斯巴鲁,斯巴鲁XV,前大灯罩（右）,14544,54,前照灯,84913AJ100,101003,5456.0,2,2475.0,0,59,2019-04-04,2019-04-04
39868916,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,前雾灯（右）,12309,54,前照灯,13301723,101035,633.0,1,474.75,0,59,2019-04-04,2019-04-07
39868917,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,前雾灯（左）,14559,54,前照灯,13301722,100035,633.0,1,474.75,0,59,2019-04-04,2019-04-07
39868918,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,前大灯（右）,12280,54,前照灯,13354816,101000,1309.0,1,981.75,0,59,2019-04-04,2019-04-07
39868919,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,前大灯（左）,14542,54,前照灯,13354815,100000,1309.0,1,981.75,0,59,2019-04-04,2019-04-07
39868920,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,中网支架,12665,19,中网格栅,13264476,10022,178.0,1,133.5,0,59,2019-04-04,2019-04-07
39868921,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,中网,12652,19,中网格栅,13294761,10000,739.0,1,554.25,0,59,2019-04-04,2019-04-07
39868922,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,前保险杠加强件（中）,13506,20,前保险杠,13271699,79,34.0,1,25.5,0,59,2019-04-04,2019-04-07
39868923,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,前保险杠骨架,11944,20,前保险杠,39069809,69,910.0,1,682.5,0,59,2019-04-04,2019-04-07
39868924,C2019210200340003750,RDDC320190000013779135,大连,2102,2494,上汽通用别克,英朗,引擎盖铰链（左）,12015,13,前仓盖组件,20879202,20030,111.0,1,83.25,0,59,2019-04-04,2019-04-07
39871204,C2019210211130000024,RDDG320190000013947019,大连,2102,1981,北京现代,朗动,前保险杠支架（左）,14955,20,前保险杠,865134V000,70,18.0,1,13.5,0,59,2019-04-24,2019-04-24
39871205,C2019210211130000024,RDDG320190000013947019,大连,2102,1981,北京现代,朗动,前保险杠,14812,20,前保险杠,865114V000,0,1073.0,1,804.75,0,59,2019-04-24,2019-04-24
39871206,C2019210211130000024,RDDG320190000013947019,大连,2102,1981,北京现代,朗动,前保险杠格栅（下）,11966,20,前保险杠,865604V000,30,187.0,1,140.25,0,59,2019-04-24,2019-04-24
39871207,C2019210211130000024,RDDG320190000013947019,大连,2102,1981,北京现代,朗动,前大灯（右）,12280,54,前照灯,921024V000,101000,1080.0,1,810.0,0,59,2019-04-24,2019-04-24
39871208,C2019210211130000024,RDDG320190000013947019,大连,2102,1981,北京现代,朗动,前大灯（左）,14542,54,前照灯,921014V000,100000,1080.0,1,810.0,0,59,2019-04-24,2019-04-24
39872223,C2019210200000001762,RDDC320190000013952938,大连,2102,1390,东风标致,标致2008,前保险杠,14812,20,前保险杠,YL00622880,0,1700.0,3,1400.0,0,59,2019-04-28,2019-04-28
39870812,C2019210200340003793,RDDG320190000013797490,大连,2102,1207,进口吉普,大切诺基,后门饰条（右）,15497,17,后门组件,1MP36RXFAE,74000,455.0,1,455.0,1,59,2019-04-08,2019-04-08
39870813,C2019210200340003793,RDDG320190000013797490,大连,2102,1207,进口吉普,大切诺基,后门彩条（右）,15490,17,后门组件,68071574AB,2,,1,280.0,1,59,2019-04-08,2019-04-08
39874514,C2019210200340003612,RDDG320190000013745685,大连,2102,2176,比亚迪,比亚迪F0,前叶子板内衬（左）,13667,26,前叶子板组件,1110513200,41011,63.0,2,25.0,0,59,2019-04-01,2019-04-01
39874515,C2019210200340003612,RDDG320190000013745685,大连,2102,2176,比亚迪,比亚迪F0,后保险杠支架（左）,14953,14,后保险杠,1023674900,1065,40.0,2,20.0,0,59,2019-04-01,2019-04-01
39874516,C2019210200340003612,RDDG320190000013745685,大连,2102,2176,比亚迪,比亚迪F0,前保险杠,14812,20,前保险杠,1112334900,0,485.0,2,215.0,0,59,2019-04-01,2019-04-01
39873887,C2019210200340003637,RDDG320190000013775132,大连,2102,3621,一汽大众,捷达,后保险杠支架（右）,14954,14,后保险杠,L1GD807332A,1066,30.0,2,10.0,0,59,2019-04-01,2019-04-01
39873888,C2019210200340003637,RDDG320190000013775132,大连,2102,3621,一汽大众,捷达,尾灯（外右）,15833,52,后照灯,L1GD945096E,103011,179.0,2,35.0,0,59,2019-04-01,2019-04-01
39873000,C2019210200340004174,RDDG320190000013844648,大连,2102,1711,沃尔沃,沃尔沃XC90,尾灯（左）,14456,52,后照灯,31213381,102019,1781.0,2,960.0,0,59,2019-04-14,2019-04-14
39874384,C2019210211110000175,RDDG320190000013968225,大连,2102,2494,上汽通用别克,君越,前保险杠,14812,20,前保险杠,90904900,0,1430.0,2,300.0,0,59,2019-04-27,2019-04-27
39874385,C2019210211110000175,RDDG320190000013968225,大连,2102,2494,上汽通用别克,君越,前大灯（右）,12280,54,前照灯,90766984,101000,1820.0,2,1260.0,0,59,2019-04-27,2019-04-27
39873001,C2019210200340004174,RDDG320190000013844648,大连,2102,1711,沃尔沃,沃尔沃XC90,后保险杠（下）,15096,14,后保险杠,30764417,1006,4956.0,2,2080.0,0,59,2019-04-14,2019-04-14
39875423,C2019210200000001728,RDDG320190000013954554,大连,2102,1317,北汽,绅宝X35,前保险杠支架（右）,14956,20,前保险杠,A00042683,71,20.0,1,20.0,,59,2019-04-25,2019-04-25
39875424,C2019210200000001728,RDDG320190000013954554,大连,2102,1317,北汽,绅宝X35,前雾灯框（右）,16024,54,前照灯,A00042759,101038,78.0,1,78.0,,59,2019-04-25,2019-04-25
39875425,C2019210200000001728,RDDG320190000013954554,大连,2102,1317,北汽,绅宝X35,前叶子板轮眉（右）,13664,26,前叶子板组件,A00042816,40005,45.0,1,45.0,,59,2019-04-25,2019-04-25
39877813,C2019210200340004443,RDDC320190000013897136,大连,2102,3798,天津一汽丰田,威驰,后围上饰板,19577,61,后围组件,583870D101,0A3011,323.0,2,180.0,,59,2019-04-24,2019-04-24
39877814,C2019210200340004443,RDDC320190000013897136,大连,2102,3798,天津一汽丰田,威驰,行李箱盖铰链（右）,13704,27,后盖/门组件,645030D030,80017,76.0,2,35.0,,59,2019-04-24,2019-04-24
39877815,C2019210200340004443,RDDC320190000013897136,大连,2102,3798,天津一汽丰田,威驰,行李箱盖铰链（左）,13703,27,后盖/门组件,645030D030,80016,76.0,2,45.0,,59,2019-04-24,2019-04-24
39877816,C2019210200340004443,RDDC320190000013897136,大连,2102,3798,天津一汽丰田,威驰,后字标,15397,27,后盖/门组件,754470D100,80036,68.0,2,40.0,,59,2019-04-24,2019-04-24
39877817,C2019210200340004443,RDDC320190000013897136,大连,2102,3798,天津一汽丰田,威驰,后字标,15397,27,后盖/门组件,754420D180,80035,76.0,2,30.0,,59,2019-04-24,2019-04-24
39877818,C2019210200340004443,RDDC320190000013897136,大连,2102,3798,天津一汽丰田,威驰,行李箱盖,13700,27,后盖/门组件,644010D150,80000,972.0,2,550.0,,59,2019-04-24,2019-04-24
39877819,C2019210200340004443,RDDC320190000013897136,大连,2102,3798,天津一汽丰田,威驰,尾灯（右）,14457,52,后照灯,815500D800,103000,976.0,2,300.0,,59,2019-04-24,2019-04-24
39877820,C2019210200340004443,RDDC320190000013897136,大连,2102,3798,天津一汽丰田,威驰,尾灯（左）,14456,52,后照灯,815600D800,102000,976.0,2,300.0,,59,2019-04-24,2019-04-24
